1 	LA Rams 	35.7 	35.7 	41.0 	33.0 	41.0 	14.0
2 	New England 	33.0 	33.0 	36.0 	31.5 	36.0 	28.7
3 	Kansas City 	31.0 	31.0 	24.0 	27.0 	33.0 	23.8
4 	Jacksonville 	29.7 	29.7 	44.0 	16.0 	36.5 	19.9
5 	Atlanta 	29.0 	29.0 	30.0 	34.0 	26.5 	34.1
6 	Tennessee 	28.7 	28.7 	33.0 	24.5 	37.0 	23.8
7 	Detroit 	28.3 	28.3 	26.0 	30.5 	24.0 	20.7
8 	Denver 	27.3 	27.3 	16.0 	33.0 	16.0 	20.8
9 	Oakland 	27.0 	27.0 	10.0 	45.0 	18.0 	25.3
10 	Philadelphia 	25.7 	25.7 	27.0 	27.0 	25.0 	22.9
11 	New Orleans 	24.3 	24.3 	34.0 	20.0 	26.5 	29.3
12 	Minnesota 	24.0 	24.0 	34.0 	31.5 	9.0 	20.4
13 	Washington 	23.7 	23.7 	27.0 	22.0 	27.0 	24.8
14 	Tampa Bay 	23.0 	23.0 	17.0 	29.0 	17.0 	22.1
15 	Green Bay 	22.3 	22.3 	27.0 	22.0 	23.0 	27.6
16 	Pittsburgh 	21.3 	21.3 	17.0 	26.0 	19.0 	24.4
17 	Dallas 	21.3 	21.3 	28.0 	19.0 	22.5 	26.6
18 	Cleveland 	18.7 	18.7 	28.0 	18.0 	19.0 	16.5
19 	Arizona 	18.7 	18.7 	17.0 	17.0 	19.5 	26.1
20 	Houston 	17.7 	17.7 	33.0 	7.0 	23.0 	17.9
21 	Indianapolis 	17.7 	17.7 	31.0 	22.0 	9.0 	25.7
22 	NY Jets 	17.3 	17.3 	20.0 	20.0 	16.0 	17.2
23 	Baltimore 	17.0 	17.0 	7.0 	24.0 	13.5 	21.4
24 	San Francisco 	17.0 	17.0 	39.0 	21.0 	9.0 	19.3
25 	Buffalo 	16.7 	16.7 	26.0 	23.5 	3.0 	24.9
26 	Seattle 	16.0 	16.0 	27.0 	12.0 	18.0 	22.2
27 	LA Chargers 	16.0 	16.0 	10.0 	13.5 	21.0 	25.6
28 	Chicago 	15.7 	15.7 	23.0 	20.0 	7.0 	17.4
29 	Carolina 	15.0 	15.0 	13.0 	11.0 	23.0 	23.1
30 	Miami 	12.5 	12.5 	6.0 	-- 	12.5 	22.1
31 	NY Giants 	12.3 	12.3 	24.0 	10.0 	13.5 	19.0
32 	Cincinnati 	11.0 	11.0 	24.0 	4.5 	24.0 	20.3
