1 	Carolina 	278.0 	315.7 	313.0 	303.2 	252.8 	359.8
2 	Pittsburgh 	284.4 	309.3 	267.0 	243.0 	305.2 	339.2
3 	Jacksonville 	285.8 	234.0 	322.0 	277.2 	292.6 	321.7
4 	Denver 	293.6 	363.7 	396.0 	286.6 	302.2 	316.1
5 	Minnesota 	294.6 	292.7 	394.0 	274.4 	319.8 	314.9
6 	Baltimore 	310.6 	270.0 	257.0 	326.2 	298.0 	322.1
7 	Atlanta 	311.9 	280.7 	233.0 	292.5 	327.4 	376.9
8 	New Orleans 	312.3 	235.0 	198.0 	352.2 	280.4 	375.4
9 	Chicago 	315.3 	340.7 	342.0 	317.8 	312.2 	346.8
10 	Philadelphia 	315.9 	269.3 	226.0 	306.0 	328.2 	342.8
11 	Cleveland 	317.0 	329.7 	345.0 	280.2 	346.4 	392.4
12 	Seattle 	318.9 	347.7 	290.0 	309.5 	326.4 	319.6
13 	Cincinnati 	321.0 	385.0 	416.0 	271.5 	360.6 	350.8
14 	LA Rams 	322.1 	266.0 	283.0 	283.5 	353.0 	337.0
15 	Dallas 	325.9 	314.7 	336.0 	327.5 	324.6 	348.0
16 	Tennessee 	328.3 	311.0 	308.0 	347.6 	304.2 	357.5
17 	Miami 	341.2 	407.3 	548.0 	279.7 	372.0 	381.7
18 	Arizona 	342.8 	347.0 	287.0 	319.8 	361.2 	305.2
19 	LA Chargers 	343.8 	354.3 	398.0 	338.0 	348.4 	347.1
20 	Washington 	344.6 	383.3 	406.0 	306.4 	392.2 	377.9
21 	NY Jets 	346.9 	321.3 	271.0 	320.8 	373.0 	342.4
22 	Detroit 	349.7 	372.0 	413.0 	380.6 	311.0 	356.6
23 	Houston 	350.7 	431.0 	443.0 	308.6 	403.2 	300.1
24 	Green Bay 	353.6 	408.3 	323.0 	347.2 	361.5 	374.2
25 	Buffalo 	359.9 	393.3 	482.0 	375.2 	340.8 	357.0
26 	Oakland 	361.1 	383.7 	395.0 	351.0 	369.2 	370.1
27 	Tampa Bay 	376.3 	312.0 	275.0 	324.0 	441.8 	367.9
28 	San Francisco 	379.8 	348.7 	374.0 	389.6 	370.0 	406.4
29 	Indianapolis 	385.8 	293.3 	316.0 	394.2 	377.4 	382.9
30 	Kansas City 	390.3 	414.7 	375.0 	385.0 	394.6 	369.7
31 	NY Giants 	400.3 	457.3 	474.0 	384.2 	413.2 	343.6
32 	New England 	408.3 	343.7 	339.0 	418.0 	396.2 	328.3
