1 	Minnesota 	280.9 	248.3 	239.0 	255.3 	303.4 	314.9
2 	Denver 	284.1 	238.0 	386.0 	246.1 	317.2 	316.1
3 	Jacksonville 	289.7 	318.7 	369.0 	283.7 	295.0 	321.7
4 	Pittsburgh 	302.4 	333.3 	227.0 	303.6 	301.4 	339.2
5 	Philadelphia 	306.9 	361.7 	274.0 	277.7 	332.4 	342.8
6 	Arizona 	311.9 	238.3 	293.0 	287.2 	340.1 	305.2
7 	Carolina 	313.5 	377.3 	392.0 	331.0 	293.6 	359.8
8 	Chicago 	318.6 	260.3 	254.0 	322.9 	313.7 	346.8
9 	Baltimore 	322.8 	369.0 	296.0 	325.1 	320.8 	322.1
10 	Atlanta 	323.1 	331.3 	315.0 	308.7 	335.6 	376.9
11 	Dallas 	324.7 	253.0 	136.0 	328.0 	320.9 	348.0
12 	Cleveland 	326.8 	325.0 	258.0 	303.1 	347.5 	392.4
13 	Seattle 	327.5 	352.7 	282.0 	327.7 	327.2 	319.6
14 	LA Chargers 	327.9 	297.7 	295.0 	319.6 	335.1 	347.1
15 	New Orleans 	328.6 	322.7 	331.0 	346.1 	308.6 	375.4
16 	LA Rams 	331.4 	323.3 	366.0 	322.5 	337.3 	337.0
17 	Tennessee 	334.6 	359.0 	402.0 	360.6 	311.9 	357.5
18 	Miami 	337.3 	326.7 	404.0 	279.7 	375.7 	381.7
19 	Oakland 	340.4 	318.0 	216.0 	316.4 	361.4 	370.1
20 	Cincinnati 	340.9 	368.0 	276.0 	327.9 	355.7 	350.8
21 	Washington 	345.7 	368.0 	330.0 	289.8 	409.6 	377.9
22 	Green Bay 	348.4 	322.7 	236.0 	323.2 	377.1 	374.2
23 	Houston 	353.1 	403.3 	330.0 	322.6 	387.9 	300.1
24 	NY Jets 	353.7 	354.7 	379.0 	344.5 	364.3 	342.4
25 	Buffalo 	355.1 	329.0 	411.0 	360.9 	348.4 	357.0
26 	San Francisco 	358.3 	370.3 	472.0 	383.2 	329.7 	406.4
27 	Detroit 	362.4 	371.0 	364.0 	380.0 	347.0 	356.6
28 	Kansas City 	367.1 	306.7 	345.0 	341.0 	396.9 	369.7
29 	New England 	373.9 	367.0 	326.0 	376.7 	371.5 	328.3
30 	Indianapolis 	377.6 	368.0 	323.0 	387.0 	369.4 	382.9
31 	Tampa Bay 	381.7 	366.3 	255.0 	352.0 	407.8 	367.9
32 	NY Giants 	384.9 	361.3 	289.0 	385.0 	384.9 	343.6
