1 	Seattle 	15.7 	11.7 	7.0 	13.5 	16.8 	18.6
2 	Jacksonville 	15.7 	12.0 	0.0 	32.0 	9.2 	25.0
3 	Pittsburgh 	16.6 	19.0 	14.0 	17.7 	15.8 	20.6
4 	Buffalo 	16.8 	21.3 	27.0 	18.3 	15.3 	23.6
5 	Minnesota 	17.0 	14.3 	16.0 	15.2 	21.5 	19.2
6 	Cincinnati 	18.7 	17.3 	29.0 	16.3 	21.0 	19.7
7 	Miami 	18.7 	18.3 	28.0 	19.0 	18.5 	24.1
8 	LA Chargers 	18.7 	12.7 	0.0 	17.2 	20.7 	26.4
9 	Denver 	19.7 	18.0 	21.0 	17.8 	23.5 	18.6
10 	LA Rams 	19.7 	11.0 	0.0 	17.3 	21.5 	24.6
11 	Carolina 	19.9 	23.0 	17.0 	21.7 	18.5 	25.1
12 	Philadelphia 	20.9 	18.0 	24.0 	18.3 	22.8 	20.7
13 	Baltimore 	21.1 	22.7 	24.0 	21.0 	21.2 	20.1
14 	Chicago 	21.6 	15.7 	3.0 	15.8 	29.3 	24.9
15 	Atlanta 	22.0 	22.0 	23.0 	22.0 	22.0 	25.3
16 	New Orleans 	22.2 	18.3 	17.0 	37.0 	14.8 	28.4
17 	Oakland 	22.3 	25.7 	30.0 	24.2 	19.7 	24.2
18 	NY Giants 	22.3 	20.3 	24.0 	25.0 	20.2 	18.9
19 	Green Bay 	23.0 	26.7 	26.0 	18.2 	29.3 	25.1
20 	NY Jets 	23.0 	23.0 	31.0 	16.7 	27.8 	25.6
21 	Kansas City 	23.0 	28.0 	31.0 	19.7 	25.5 	19.4
22 	Dallas 	23.7 	26.7 	10.0 	24.3 	23.0 	20.0
23 	New England 	23.7 	12.7 	7.0 	28.8 	17.0 	16.4
24 	Cleveland 	24.1 	20.7 	12.0 	20.2 	29.3 	28.2
25 	Houston 	24.5 	24.3 	17.0 	25.5 	22.5 	20.9
26 	Washington 	24.5 	29.0 	34.0 	21.3 	27.7 	23.9
27 	Tennessee 	24.7 	15.7 	9.0 	25.0 	24.5 	23.6
28 	Detroit 	24.8 	28.7 	52.0 	26.7 	23.0 	22.6
29 	Tampa Bay 	25.2 	29.0 	30.0 	16.3 	34.0 	23.1
30 	San Francisco 	26.6 	30.7 	40.0 	34.7 	20.5 	30.0
31 	Arizona 	27.3 	33.3 	33.0 	25.3 	28.8 	22.6
32 	Indianapolis 	31.7 	28.7 	27.0 	23.5 	42.7 	24.5
