1 	New England 	410.7 	393.3 	403.0 	385.8 	444.0 	396.5
2 	Tampa Bay 	392.8 	423.3 	447.0 	384.7 	401.0 	346.4
3 	Kansas City 	392.4 	375.3 	425.0 	341.3 	430.8 	336.2
4 	New Orleans 	391.0 	403.7 	485.0 	404.0 	384.5 	426.0
5 	Philadelphia 	381.4 	366.7 	371.0 	381.3 	381.5 	337.4
6 	Dallas 	380.3 	449.7 	501.0 	413.3 	347.3 	379.8
7 	Atlanta 	372.5 	357.0 	343.0 	364.0 	381.0 	416.4
8 	Washington 	369.2 	364.7 	344.0 	385.0 	353.3 	403.4
9 	LA Rams 	369.1 	349.7 	425.0 	360.0 	376.0 	262.7
10 	Jacksonville 	361.6 	406.7 	518.0 	349.5 	366.4 	334.9
11 	Pittsburgh 	359.7 	410.0 	420.0 	375.3 	348.0 	372.9
12 	Minnesota 	356.1 	336.0 	357.0 	391.2 	268.5 	315.1
13 	Seattle 	352.2 	381.0 	425.0 	394.5 	331.0 	356.2
14 	Houston 	343.8 	392.3 	340.0 	345.0 	341.5 	312.7
15 	Denver 	338.0 	320.3 	251.0 	352.8 	308.5 	323.1
16 	Arizona 	332.7 	310.7 	193.0 	377.3 	299.2 	366.8
17 	LA Chargers 	330.4 	322.3 	242.0 	334.8 	324.7 	356.8
18 	Tennessee 	326.4 	310.0 	269.0 	414.3 	260.5 	358.0
19 	Carolina 	319.1 	320.0 	293.0 	282.7 	346.5 	343.7
20 	San Francisco 	316.9 	342.3 	290.0 	309.3 	322.5 	308.1
21 	NY Jets 	312.0 	297.3 	272.0 	405.0 	242.2 	329.2
22 	Oakland 	310.7 	341.3 	505.0 	358.5 	247.0 	363.3
23 	Green Bay 	310.0 	276.3 	260.0 	308.5 	312.0 	372.9
24 	Cleveland 	304.9 	316.7 	284.0 	288.8 	326.3 	311.0
25 	Buffalo 	298.7 	312.0 	434.0 	371.3 	226.0 	354.1
26 	Detroit 	298.0 	280.0 	347.0 	311.0 	285.0 	332.5
27 	NY Giants 	296.4 	259.3 	177.0 	260.7 	323.2 	332.7
28 	Indianapolis 	291.3 	325.3 	232.0 	320.0 	253.0 	364.4
29 	Cincinnati 	289.0 	305.7 	179.0 	301.3 	276.7 	356.9
30 	Chicago 	284.9 	256.3 	153.0 	258.5 	320.0 	356.5
31 	Baltimore 	277.6 	288.0 	208.0 	305.3 	256.8 	347.7
32 	Miami 	261.8 	274.7 	357.0 	267.5 	259.0 	331.1
