1 	Jacksonville 	14.6 	11.3 	7.0 	23.7 	9.2 	25.0
2 	Pittsburgh 	16.4 	14.0 	15.0 	17.7 	15.6 	20.6
3 	Minnesota 	16.9 	14.0 	16.0 	15.2 	19.7 	19.2
4 	Carolina 	17.7 	12.3 	17.0 	20.5 	15.4 	25.1
5 	Seattle 	18.6 	20.7 	17.0 	20.5 	16.8 	18.6
6 	Buffalo 	18.6 	25.0 	34.0 	17.2 	20.0 	23.6
7 	Baltimore 	19.0 	15.7 	23.0 	15.8 	21.6 	20.1
8 	LA Chargers 	19.0 	12.3 	21.0 	17.2 	20.8 	26.4
9 	LA Rams 	19.4 	11.3 	17.0 	17.3 	20.6 	24.6
10 	New Orleans 	19.4 	13.0 	10.0 	24.0 	14.8 	28.4
11 	Cincinnati 	19.8 	25.0 	23.0 	18.0 	21.5 	19.7
12 	Philadelphia 	19.9 	19.0 	23.0 	17.6 	22.8 	20.7
13 	Chicago 	21.4 	15.7 	20.0 	15.8 	27.0 	24.9
14 	Atlanta 	21.5 	21.0 	20.0 	22.0 	21.2 	25.3
15 	Dallas 	22.2 	15.3 	17.0 	22.5 	22.0 	20.0
16 	New England 	22.4 	12.3 	13.0 	25.6 	17.0 	16.4
17 	Miami 	22.4 	31.7 	27.0 	21.7 	22.8 	24.1
18 	NY Jets 	23.0 	25.7 	21.0 	19.2 	27.8 	25.6
19 	Kansas City 	23.1 	26.0 	28.0 	19.5 	26.0 	19.4
20 	Detroit 	23.2 	29.7 	17.0 	25.0 	21.5 	22.6
21 	Oakland 	23.8 	29.3 	24.0 	24.2 	23.4 	24.2
22 	Green Bay 	23.9 	26.3 	30.0 	20.6 	29.3 	25.1
23 	Tennessee 	24.1 	17.0 	20.0 	23.8 	24.5 	23.6
24 	Washington 	24.2 	27.0 	14.0 	24.2 	24.2 	23.9
25 	Denver 	24.8 	33.7 	51.0 	17.8 	31.8 	18.6
26 	Tampa Bay 	24.8 	25.7 	30.0 	16.5 	33.0 	23.1
27 	Arizona 	25.1 	25.3 	10.0 	25.3 	25.0 	22.6
28 	Cleveland 	25.2 	26.0 	33.0 	20.2 	30.2 	28.2
29 	NY Giants 	25.9 	28.3 	51.0 	31.5 	20.2 	18.9
30 	Houston 	26.0 	26.0 	20.0 	24.4 	28.7 	20.9
31 	San Francisco 	26.6 	31.0 	20.0 	31.0 	23.0 	30.0
32 	Indianapolis 	28.9 	21.7 	14.0 	23.5 	33.2 	24.5
