1 	Jacksonville 	15.5 	20.3 	24.0 	20.3 	11.4 	25.0
2 	LA Chargers 	17.3 	9.7 	13.0 	16.6 	18.2 	26.4
3 	Minnesota 	18.1 	21.0 	31.0 	13.8 	21.7 	19.2
4 	Baltimore 	18.9 	25.0 	39.0 	16.5 	21.0 	20.1
5 	New England 	19.2 	15.7 	27.0 	24.2 	15.0 	16.4
6 	Philadelphia 	19.2 	20.7 	35.0 	15.2 	22.7 	20.7
7 	Pittsburgh 	19.3 	28.7 	38.0 	22.7 	16.4 	20.6
8 	Seattle 	19.4 	17.7 	30.0 	21.0 	18.0 	18.6
9 	Atlanta 	20.1 	17.0 	17.0 	17.7 	22.8 	25.3
10 	Carolina 	20.2 	27.3 	24.0 	21.2 	19.3 	25.1
11 	New Orleans 	20.2 	22.3 	20.0 	24.7 	16.4 	28.4
12 	LA Rams 	20.4 	26.3 	43.0 	20.3 	20.4 	24.6
13 	Cincinnati 	20.8 	24.0 	33.0 	20.6 	21.2 	19.7
14 	Chicago 	21.1 	17.7 	7.0 	18.3 	24.3 	24.9
15 	Kansas City 	22.2 	23.0 	15.0 	18.2 	25.7 	19.4
16 	Buffalo 	22.3 	13.3 	7.0 	20.9 	24.0 	23.6
17 	Tennessee 	22.6 	13.7 	12.0 	21.3 	23.7 	23.6
18 	Dallas 	22.6 	17.3 	10.0 	24.1 	20.8 	20.0
19 	Green Bay 	23.2 	24.0 	21.0 	20.9 	26.0 	25.1
20 	Oakland 	23.4 	19.0 	26.0 	21.3 	25.1 	24.2
21 	NY Jets 	23.9 	29.7 	23.0 	23.1 	24.8 	25.6
22 	Tampa Bay 	24.0 	28.0 	24.0 	16.7 	30.3 	23.1
23 	San Francisco 	24.2 	18.0 	16.0 	28.2 	20.7 	30.0
24 	Denver 	24.2 	18.7 	0.0 	18.9 	30.5 	18.6
25 	Arizona 	24.4 	21.0 	7.0 	23.0 	26.0 	22.6
26 	Miami 	24.5 	21.3 	20.0 	20.7 	27.7 	24.1
27 	NY Giants 	24.7 	24.7 	30.0 	27.5 	22.3 	18.9
28 	Detroit 	25.3 	31.7 	21.0 	25.7 	25.0 	22.6
29 	Cleveland 	25.8 	25.3 	27.0 	21.2 	29.7 	28.2
30 	Houston 	25.8 	24.3 	26.0 	24.1 	27.7 	20.9
31 	Indianapolis 	26.4 	21.0 	13.0 	22.3 	29.9 	24.5
32 	Washington 	26.5 	26.0 	30.0 	24.2 	28.4 	23.9
