1 	New Orleans 	400.7 	350.7 	306.0 	422.8 	381.7 	426.0
2 	New England 	400.5 	366.7 	248.0 	395.7 	404.6 	396.5
3 	Philadelphia 	390.5 	433.3 	455.0 	381.2 	398.4 	337.4
4 	Pittsburgh 	381.2 	460.3 	545.0 	413.7 	353.4 	372.9
5 	LA Chargers 	372.7 	477.3 	488.0 	383.6 	360.0 	356.8
6 	Kansas City 	371.3 	372.7 	408.0 	324.0 	411.9 	336.2
7 	Minnesota 	369.3 	358.7 	356.0 	401.2 	342.0 	315.1
8 	LA Rams 	367.6 	341.7 	307.0 	374.2 	362.0 	262.7
9 	Atlanta 	363.5 	378.0 	343.0 	366.0 	360.5 	416.4
10 	Seattle 	361.9 	343.0 	401.0 	395.8 	332.9 	356.2
11 	Jacksonville 	360.8 	356.3 	424.0 	392.5 	333.6 	334.9
12 	Tampa Bay 	353.5 	389.3 	400.0 	350.7 	356.0 	346.4
13 	Houston 	346.0 	332.7 	311.0 	333.7 	360.3 	312.7
14 	Detroit 	344.5 	365.0 	434.0 	341.5 	347.1 	332.5
15 	Dallas 	338.3 	325.3 	454.0 	337.4 	339.3 	379.8
16 	Washington 	338.3 	268.0 	201.0 	359.5 	320.1 	403.4
17 	San Francisco 	334.1 	361.3 	416.0 	335.2 	333.1 	308.1
18 	Carolina 	329.9 	307.7 	345.0 	345.2 	316.9 	343.7
19 	Oakland 	329.4 	339.0 	268.0 	363.8 	299.9 	363.3
20 	Arizona 	322.5 	303.3 	261.0 	333.1 	310.0 	366.8
21 	Tennessee 	315.2 	274.7 	204.0 	376.7 	262.6 	358.0
22 	Denver 	312.1 	253.0 	273.0 	337.7 	282.2 	323.1
23 	NY Jets 	311.4 	326.3 	100.0 	386.3 	224.0 	329.2
24 	Cleveland 	311.4 	347.0 	345.0 	280.7 	337.7 	311.0
25 	Green Bay 	308.6 	308.0 	341.0 	298.0 	321.0 	372.9
26 	Buffalo 	298.2 	285.0 	319.0 	318.6 	274.3 	354.1
27 	Baltimore 	298.1 	359.0 	413.0 	312.5 	285.7 	347.7
28 	Miami 	297.9 	316.7 	362.0 	351.2 	252.3 	331.1
29 	NY Giants 	296.2 	255.0 	330.0 	291.3 	300.3 	332.7
30 	Chicago 	291.6 	256.3 	482.0 	271.7 	314.8 	356.5
31 	Indianapolis 	290.7 	257.0 	227.0 	300.2 	282.6 	364.4
32 	Cincinnati 	277.2 	316.0 	234.0 	304.0 	246.0 	356.9
