1 	Houston 	30.7 	35.0 	38.0 	32.8 	28.0 	17.9
2 	LA Rams 	30.3 	23.3 	33.0 	25.3 	34.0 	14.0
3 	Kansas City 	29.5 	24.0 	29.0 	24.5 	34.5 	23.8
4 	Philadelphia 	29.0 	31.7 	33.0 	32.0 	26.0 	22.9
5 	Dallas 	28.3 	34.7 	33.0 	26.7 	29.5 	26.6
6 	New Orleans 	27.3 	32.7 	20.0 	30.7 	24.8 	29.3
7 	New England 	27.0 	22.7 	21.0 	27.4 	26.3 	28.7
8 	Jacksonville 	26.1 	24.7 	27.0 	16.5 	30.0 	19.9
9 	Detroit 	25.1 	25.7 	15.0 	25.0 	25.3 	20.7
10 	Seattle 	25.0 	27.0 	41.0 	33.0 	19.0 	22.2
11 	Green Bay 	23.4 	20.7 	17.0 	24.0 	22.7 	27.6
12 	Washington 	22.9 	23.0 	19.0 	22.2 	23.7 	24.8
13 	Tennessee 	22.6 	19.3 	12.0 	28.3 	18.2 	23.8
14 	Minnesota 	22.4 	26.7 	33.0 	23.4 	20.7 	20.4
15 	Atlanta 	21.9 	16.3 	25.0 	22.7 	21.2 	34.1
16 	Buffalo 	21.9 	26.7 	34.0 	27.8 	14.0 	24.9
17 	Baltimore 	21.2 	26.7 	40.0 	24.2 	18.2 	21.4
18 	Tampa Bay 	21.1 	21.0 	3.0 	17.8 	25.7 	22.1
19 	Oakland 	21.1 	20.3 	14.0 	27.2 	15.0 	25.3
20 	Pittsburgh 	20.9 	22.7 	20.0 	21.3 	20.6 	24.4
21 	NY Jets 	19.6 	21.7 	20.0 	20.0 	19.2 	17.2
22 	LA Chargers 	18.8 	17.0 	13.0 	18.0 	19.5 	25.6
23 	Carolina 	18.5 	14.3 	17.0 	15.0 	20.6 	23.1
24 	Denver 	18.1 	9.7 	19.0 	23.0 	11.7 	20.8
25 	Indianapolis 	17.8 	15.0 	23.0 	17.5 	18.0 	25.7
26 	Cincinnati 	17.4 	19.3 	24.0 	13.2 	23.0 	20.3
27 	Arizona 	17.0 	15.0 	0.0 	24.3 	11.5 	26.1
28 	Chicago 	16.8 	18.7 	12.0 	18.5 	15.0 	17.4
29 	San Francisco 	16.6 	14.7 	10.0 	17.3 	16.2 	19.3
30 	NY Giants 	16.0 	17.3 	7.0 	13.0 	18.2 	19.0
31 	Cleveland 	14.9 	14.0 	16.0 	12.0 	17.8 	16.5
32 	Miami 	13.1 	17.0 	0.0 	23.5 	9.0 	22.1
