1 	Philadelphia 	30.1 	26.0 	10.0 	35.0 	25.2 	22.9
2 	LA Rams 	30.1 	21.7 	32.0 	27.0 	32.3 	14.0
3 	New Orleans 	29.4 	28.3 	31.0 	31.2 	27.7 	29.3
4 	New England 	29.0 	30.3 	23.0 	28.7 	29.3 	28.7
5 	Detroit 	26.2 	23.3 	20.0 	26.8 	25.5 	20.7
6 	Kansas City 	25.2 	16.7 	31.0 	21.6 	27.9 	23.8
7 	Jacksonville 	24.9 	24.3 	30.0 	21.2 	27.6 	19.9
8 	Houston 	24.7 	20.0 	13.0 	29.3 	20.0 	17.9
9 	Seattle 	24.2 	26.3 	24.0 	28.0 	20.3 	22.2
10 	Dallas 	23.8 	17.7 	38.0 	23.0 	25.0 	26.6
11 	Minnesota 	23.8 	22.7 	14.0 	23.5 	24.0 	20.4
12 	Pittsburgh 	23.4 	31.3 	23.0 	27.0 	20.9 	24.4
13 	Baltimore 	23.3 	30.0 	44.0 	27.3 	19.3 	21.4
14 	Atlanta 	22.8 	25.7 	9.0 	23.0 	22.7 	34.1
15 	Washington 	22.7 	21.7 	14.0 	23.2 	22.2 	24.8
16 	Carolina 	22.4 	33.7 	21.0 	22.0 	22.7 	23.1
17 	LA Chargers 	22.3 	33.7 	19.0 	24.2 	20.5 	25.6
18 	Tennessee 	22.2 	20.3 	24.0 	26.0 	18.3 	23.8
19 	NY Jets 	22.2 	25.0 	38.0 	25.6 	17.4 	17.2
20 	Green Bay 	21.5 	18.0 	26.0 	19.9 	23.8 	27.6
21 	Oakland 	20.8 	17.7 	24.0 	25.7 	15.8 	25.3
22 	Tampa Bay 	20.2 	23.3 	20.0 	17.2 	22.4 	22.1
23 	Buffalo 	18.9 	14.3 	3.0 	20.7 	17.2 	24.9
24 	Arizona 	18.2 	21.3 	16.0 	22.0 	14.5 	26.1
25 	Cincinnati 	18.2 	23.3 	20.0 	17.2 	19.3 	20.3
26 	Miami 	17.4 	24.0 	35.0 	25.2 	11.9 	22.1
27 	Denver 	17.2 	13.3 	9.0 	20.8 	13.5 	20.8
28 	Indianapolis 	17.1 	14.3 	10.0 	17.2 	17.0 	25.7
29 	San Francisco 	16.8 	19.7 	15.0 	17.7 	16.0 	19.3
30 	Chicago 	15.9 	13.7 	14.0 	18.3 	12.6 	17.4
31 	NY Giants 	15.8 	13.0 	17.0 	13.6 	17.3 	19.0
32 	Cleveland 	14.7 	11.0 	10.0 	11.0 	17.3 	16.5
